page,resource_type,author,url
73b,video,NotebookLM,https://www.youtube.com/watch?v=qk9-EkIhnsA
74a,video,NotebookLM,https://www.youtube.com/watch?v=Qs3inHzYoQg
74a,video,NotebookLM,https://www.youtube.com/watch?v=tTRKV6D-hq0
74a,video,NotebookLM,https://www.youtube.com/watch?v=KhjDT2Fo0rY
74a,video,NotebookLM,https://www.youtube.com/watch?v=Or4z1uRFlLc
74a,video,NotebookLM,https://www.youtube.com/watch?v=QK04I33KEaw
74b,video,NotebookLM,https://www.youtube.com/watch?v=511FPUYVWCE
74b,video,NotebookLM,https://www.youtube.com/watch?v=m4Npg6lU1Lw
74b,video,NotebookLM,https://www.youtube.com/watch?v=Qs3inHzYoQg
75a,video,NotebookLM,https://www.youtube.com/watch?v=8GrL6KF_PCc
75a,video,NotebookLM,https://www.youtube.com/watch?v=dbf_uezaqI0
75a,video,NotebookLM,https://www.youtube.com/watch?v=k5pNYqE_oos
75a,video,NotebookLM,https://www.youtube.com/watch?v=ZKUriOHO0bE
75a,video,NotebookLM,https://www.youtube.com/watch?v=511FPUYVWCE
75b,video,NotebookLM,https://www.youtube.com/watch?v=ZCovrKtbHz4
75b,video,NotebookLM,https://www.youtube.com/watch?v=8GrL6KF_PCc
